OBJECTID,SID,BASIN,SUBBASIN,NAME,NATURE,year,month,day,Hurricane_Date,LAT,LON,USA_WIND,USA_PRES,geometry
690090,2022248N14259,EP,MM,Kay,DS,2022,9,10,1662868800000,31.1,-119.5,30,998,"LINESTRING (-119.500000000034 31.1000003814949, -119.900024414292 31.0000000001199)"
690091,2022248N14259,EP,MM,Kay,DS,2022,9,10,1662868800000,31.0,-119.9,30,998,"LINESTRING (-119.900024414292 31.0000000001199, -120.19995117161 30.8999996188264)"
690092,2022248N14259,EP,MM,Kay,DS,2022,9,10,1662868800000,30.9,-120.2,30,998,"LINESTRING (-120.19995117161 30.8999996188264, -120.500000000095 30.7999992366753)"
690093,2022248N14259,EP,MM,Kay,DS,2022,9,10,1662868800000,30.8,-120.5,28,1001,"LINESTRING (-120.500000000095 30.7999992366753, -120.69995117164 30.7999992366753)"
690094,2022248N14259,EP,MM,Kay,DS,2022,9,10,1662868800000,30.8,-120.7,25,1003,"LINESTRING (-120.69995117164 30.7999992366753, -120.800048827681 30.7000007629524)"
690095,2022248N14259,EP,MM,Kay,DS,2022,9,10,1662868800000,30.7,-120.8,25,1003,"LINESTRING (-120.800048827681 30.7000007629524, -120.900024414352 30.7000007629524)"
690096,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,30.7,-120.9,25,1003,"LINESTRING (-120.900024414352 30.7000007629524, -120.890014648838 30.7000007629524)"
690097,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,30.7,-120.89,25,1004,"LINESTRING (-120.890014648838 30.7000007629524, -121.000000000125 30.6000003814911)"
690098,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,30.6,-121.0,25,1004,"LINESTRING (-121.000000000125 30.6000003814911, -121.099975585898 30.4999999997227)"
690099,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,30.5,-121.1,23,1005,"LINESTRING (-121.099975585898 30.4999999997227, -121.300048827711 30.2999992372501)"
690100,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,30.3,-121.3,20,1006,"LINESTRING (-121.300048827711 30.2999992372501, -121.500000000155 30.2000007630854)"
690101,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,30.2,-121.5,20,1007,"LINESTRING (-121.500000000155 30.2000007630854, -121.599975585928 29.999999999966)"
690102,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,30.0,-121.6,20,1007,"LINESTRING (-121.599975585928 29.999999999966, -121.699951171701 29.7999992367899)"
690103,2022248N14259,EP,MM,Kay,DS,2022,9,11,1662955200000,29.8,-121.7,20,1007,"LINESTRING (-121.699951171701 29.7999992367899, -121.800048827741 29.6000003816503)"
690104,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,29.6,-121.8,20,1007,"LINESTRING (-121.800048827741 29.6000003816503, -121.900024414412 29.3999996183118)"
690105,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,29.4,-121.9,20,1007,"LINESTRING (-121.900024414412 29.3999996183118, -121.900024414412 29.1000003816862)"
690106,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,29.1,-121.9,20,1007,"LINESTRING (-121.900024414412 29.1000003816862, -121.900024414412 28.7999992372906)"
690107,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,28.8,-121.9,18,1008,"LINESTRING (-121.900024414412 28.7999992372906, -121.800048827741 28.4999999998544)"
690108,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,28.5,-121.8,15,1008,"LINESTRING (-121.800048827741 28.4999999998544, -121.699951171701 28.2000007627622)"
690109,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,28.2,-121.7,15,1009,"LINESTRING (-121.699951171701 28.2000007627622, -121.500000000155 28.0000000003889)"
690110,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,28.0,-121.5,15,1010,"LINESTRING (-121.500000000155 28.0000000003889, -121.199951171671 27.7000007629799)"
690111,2022248N14259,EP,MM,Kay,DS,2022,9,12,1663041600000,27.7,-121.2,15,1011,"LINESTRING (-121.199951171671 27.7000007629799, -120.900024414352 27.3999996185769)"
690269,2022255N16256,EP,MM,Madeline,DS,2022,9,11,1662955200000,15.8,-104.2,20,1008,"LINESTRING (-104.199951171542 15.8000001911128, -104.500000000026 15.8000001911128)"
690270,2022255N16256,EP,MM,Madeline,DS,2022,9,11,1662955200000,15.8,-104.5,20,1008,"LINESTRING (-104.500000000026 15.8000001911128, -104.900024414283 15.8000001911128)"
690271,2022255N16256,EP,MM,Madeline,DS,2022,9,11,1662955200000,15.8,-104.9,20,1008,"LINESTRING (-104.900024414283 15.8000001911128, -105.300048828541 15.6999998089531)"
690272,2022255N16256,EP,MM,Madeline,DS,2022,9,11,1662955200000,15.7,-105.3,20,1008,"LINESTRING (-105.300048828541 15.6999998089531, -105.599975585859 15.6999998089531)"
690273,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-105.6,20,1008,"LINESTRING (-105.599975585859 15.6999998089531, -105.900024414344 15.6999998089531)"
690274,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-105.9,23,1008,"LINESTRING (-105.900024414344 15.6999998089531, -106.199951171663 15.6999998089531)"
690275,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-106.2,25,1007,"LINESTRING (-106.199951171663 15.6999998089531, -106.500000000147 15.6999998089531)"
690276,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-106.5,25,1007,"LINESTRING (-106.500000000147 15.6999998089531, -106.800048827733 15.6999998089531)"
690277,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-106.8,25,1007,"LINESTRING (-106.800048827733 15.6999998089531, -107.09997558595 15.6999998089531)"
690278,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-107.1,25,1007,"LINESTRING (-107.09997558595 15.6999998089531, -107.400024414435 15.6999998089531)"
690279,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-107.4,25,1007,"LINESTRING (-107.400024414435 15.6999998089531, -107.59997558598 15.6999998089531)"
690280,2022255N16256,EP,MM,Madeline,DS,2022,9,12,1663041600000,15.7,-107.6,25,1007,"LINESTRING (-107.59997558598 15.6999998089531, -107.800048827794 15.6999998089531)"
690281,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,15.7,-107.8,25,1007,"LINESTRING (-107.800048827794 15.6999998089531, -108.000000000238 15.6999998089531)"
690282,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,15.7,-108.0,23,1008,"LINESTRING (-108.000000000238 15.6999998089531, -108.099975586011 15.8000001911128)"
690283,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,15.8,-108.1,20,1008,"LINESTRING (-108.099975586011 15.8000001911128, -108.199951171783 15.8000001911128)"
690284,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,15.8,-108.2,20,1008,"LINESTRING (-108.199951171783 15.8000001911128, -108.300048827824 15.8999996181267)"
690285,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,15.9,-108.3,20,1008,"LINESTRING (-108.300048827824 15.8999996181267, -108.400024414495 16.0000000003688)"
690286,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,16.0,-108.4,20,1008,"LINESTRING (-108.400024414495 16.0000000003688, -108.500000000268 16.0000000003688)"
690287,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,16.0,-108.5,20,1008,"LINESTRING (-108.500000000268 16.0000000003688, -108.599975586041 16.0000000003688)"
690288,2022255N16256,EP,MM,Madeline,DS,2022,9,13,1663128000000,16.0,-108.6,20,1008,"LINESTRING (-108.599975586041 16.0000000003688, -108.589965820527 16.0000000003688)"
690289,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,16.0,-108.59,20,1008,"LINESTRING (-108.589965820527 16.0000000003688, -108.599975586041 16.0000000003688)"
690290,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,16.0,-108.6,20,1008,"LINESTRING (-108.599975586041 16.0000000003688, -108.589965820527 16.0000000003688)"
690291,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,16.0,-108.59,20,1008,"LINESTRING (-108.589965820527 16.0000000003688, -108.500000000268 15.8999996181267)"
690292,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,15.9,-108.5,23,1008,"LINESTRING (-108.500000000268 15.8999996181267, -108.400024414495 15.6999998089531)"
690293,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,15.7,-108.4,25,1007,"LINESTRING (-108.400024414495 15.6999998089531, -108.300048827824 15.6000003818445)"
690294,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,15.6,-108.3,25,1007,"LINESTRING (-108.300048827824 15.6000003818445, -108.099975586011 15.5000000002133)"
690295,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,15.5,-108.1,25,1007,"LINESTRING (-108.099975586011 15.5000000002133, -107.900024414465 15.3999996183638)"
690296,2022255N16256,EP,MM,Madeline,DS,2022,9,14,1663214400000,15.4,-107.9,25,1007,"LINESTRING (-107.900024414465 15.3999996183638, -107.699951171753 15.3000001907773)"
690297,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.3,-107.7,25,1007,"LINESTRING (-107.699951171753 15.3000001907773, -107.500000000207 15.1999998096178)"
690298,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.2,-107.5,25,1007,"LINESTRING (-107.500000000207 15.1999998096178, -107.300048827763 15.1999998096178)"
690299,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.2,-107.3,25,1007,"LINESTRING (-107.300048827763 15.1999998096178, -107.09997558595 15.1999998096178)"
690300,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.2,-107.1,25,1007,"LINESTRING (-107.09997558595 15.1999998096178, -106.900024414404 15.1999998096178)"
690301,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.2,-106.9,25,1007,"LINESTRING (-106.900024414404 15.1999998096178, -106.800048827733 15.1999998096178)"
690302,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.2,-106.8,25,1007,"LINESTRING (-106.800048827733 15.1999998096178, -106.800048827733 15.1000003813459)"
690303,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.1,-106.8,25,1007,"LINESTRING (-106.800048827733 15.1000003813459, -106.790039062219 15.1000003813459)"
690304,2022255N16256,EP,MM,Madeline,DS,2022,9,15,1663300800000,15.1,-106.79,25,1007,"LINESTRING (-106.790039062219 15.1000003813459, -106.800048827733 14.9999999999315)"
690305,2022255N16256,EP,MM,Madeline,DS,2022,9,16,1663387200000,15.0,-106.8,25,1007,"LINESTRING (-106.800048827733 14.9999999999315, -106.900024414404 14.8999996188863)"
690306,2022255N16256,EP,MM,Madeline,DS,2022,9,16,1663387200000,14.9,-106.9,25,1007,"LINESTRING (-106.900024414404 14.8999996188863, -107.000000000177 14.8000001909962)"
690307,2022255N16256,EP,MM,Madeline,DS,2022,9,16,1663387200000,14.8,-107.0,25,1007,"LINESTRING (-107.000000000177 14.8000001909962, -107.000000000177 14.6999998095738)"
690308,2022255N16256,EP,MM,Madeline,DS,2022,9,16,1663387200000,14.7,-107.0,25,1007,"LINESTRING (-107.000000000177 14.6999998095738, -107.000000000177 14.6000003816703)"
690309,2022255N16256,EP,MM,Madeline,DS,2022,9,16,1663387200000,14.6,-107.0,25,1007,"LINESTRING (-107.000000000177 14.6000003816703, -106.900024414404 14.6000003816703)"
690310,2022255N16256,EP,MM,Madeline,DS,2022,9,16,1663387200000,14.6,-106.9,28,1007,"LINESTRING (-106.900024414404 14.6000003816703, -106.800048827733 14.6000003816703)"
690311,2022255N16256,EP,MM,Madeline,TS,2022,9,16,1663387200000,14.6,-106.8,30,1006,"LINESTRING (-106.800048827733 14.6000003816703, -106.699951171693 14.6000003816703)"
690312,2022255N16256,EP,MM,Madeline,TS,2022,9,16,1663387200000,14.6,-106.7,30,1006,"LINESTRING (-106.699951171693 14.6000003816703, -106.59997558592 14.6999998095738)"
690313,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,14.7,-106.6,30,1005,"LINESTRING (-106.59997558592 14.6999998095738, -106.500000000147 14.8000001909962)"
690314,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,14.8,-106.5,33,1005,"LINESTRING (-106.500000000147 14.8000001909962, -106.500000000147 14.8999996188863)"
690315,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,14.9,-106.5,35,1004,"LINESTRING (-106.500000000147 14.8999996188863, -106.500000000147 15.1000003813459)"
690316,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,15.1,-106.5,38,1003,"LINESTRING (-106.500000000147 15.1000003813459, -106.500000000147 15.3000001907773)"
690317,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,15.3,-106.5,40,1002,"LINESTRING (-106.500000000147 15.3000001907773, -106.59997558592 15.5000000002133)"
690318,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,15.5,-106.6,40,1002,"LINESTRING (-106.59997558592 15.5000000002133, -106.699951171693 15.8000001911128)"
690319,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,15.8,-106.7,40,1001,"LINESTRING (-106.699951171693 15.8000001911128, -106.699951171693 16.1000003815856)"
690320,2022255N16256,EP,MM,Madeline,TS,2022,9,17,1663473600000,16.1,-106.7,40,1000,"LINESTRING (-106.699951171693 16.1000003815856, -106.699951171693 16.5000000004248)"
690321,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,16.5,-106.7,40,999,"LINESTRING (-106.699951171693 16.5000000004248, -106.699951171693 16.899999618424)"
690322,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,16.9,-106.7,40,999,"LINESTRING (-106.699951171693 16.899999618424, -106.699951171693 17.2999992366375)"
690323,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,17.3,-106.7,40,998,"LINESTRING (-106.699951171693 17.2999992366375, -106.699951171693 17.7000007626176)"
690324,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,17.7,-106.7,40,998,"LINESTRING (-106.699951171693 17.7000007626176, -106.800048827733 18.000000000422)"
690325,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,18.0,-106.8,40,997,"LINESTRING (-106.800048827733 18.000000000422, -106.900024414404 18.2999992368814)"
690326,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,18.3,-106.9,40,997,"LINESTRING (-106.900024414404 18.2999992368814, -107.09997558595 18.6000003816104)"
690327,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,18.6,-107.1,40,997,"LINESTRING (-107.09997558595 18.6000003816104, -107.300048827763 18.899999618207)"
690328,2022255N16256,EP,MM,Madeline,TS,2022,9,18,1663560000000,18.9,-107.3,43,997,"LINESTRING (-107.300048827763 18.899999618207, -107.500000000207 19.2000007631631)"
690329,2022255N16256,EP,MM,Madeline,TS,2022,9,19,1663646400000,19.2,-107.5,45,996,"LINESTRING (-107.500000000207 19.2000007631631, -107.699951171753 19.5000000003411)"
690330,2022255N16256,EP,MM,Madeline,TS,2022,9,19,1663646400000,19.5,-107.7,48,995,"LINESTRING (-107.699951171753 19.5000000003411, -108.000000000238 19.8999996181856)"
